Id,Name,Received_Amount__c
a0VRg00000351EfMAI,RV-1772,445210.5
a0VRg00000351HtMAI,RV-1773,432313
a0VRg00000351L7MAI,RV-1774,426659
a0VRg00000351OLMAY,RV-1775,443417.5
a0VRg0000035Me5MAE,RV-1776,196420
a0VRg0000035MqzMAE,RV-1777,41592.5
a0VRg0000035fC5MAI,RV-1778,27733.68
a0VRg0000035fGwMAI,RV-1780,32874
a0VRg0000035fNOMAY,RV-1781,125000
a0VRg0000035fX3MAI,RV-1779,27956.07
a0VRg0000036CUbMAM,RV-1782,28950
a0VRg0000036EJVMA2,RV-1783,29115.9
a0VRg0000036ETCMA2,RV-1785,69173.94
a0VRg0000036FFaMAM,RV-1787,163000
a0VRg0000036GQ9MAM,RV-1784,66948
a0VRg0000036GhtMAE,RV-1786,37000
a0VRg0000036H66MAE,RV-1799,251993.96
a0VRg0000036HcLMAU,RV-1788,258800
a0VRg0000036HsTMAU,RV-1789,257200
a0VRg0000036HxJMAU,RV-1790,266000
a0VRg0000036IDRMA2,RV-1791,37000
a0VRg0000036IGfMAM,RV-1792,217500.27
a0VRg0000036IIHMA2,RV-1793,159560
a0VRg0000036JELMA2,RV-1794,37000
a0VRg0000036JFxMAM,RV-1795,95800
a0VRg0000036JPdMAM,RV-1796,37000
a0VRg0000036JhNMAU,RV-1797,96096.5
a0VRg0000036K5ZMAU,RV-1798,37000
a0VRg0000036KDdMAM,RV-1800,37000
a0VRg0000036KFFMA2,RV-1801,105500
a0VRg0000036KTlMAM,RV-1802,142500
a0VRg0000036KlVMAU,RV-1803,55000
a0VRg0000036KrxMAE,RV-1804,164000
a0VRg0000036lvOMAQ,RV-1806,500000
a0VRg0000036qWsMAI,RV-1809,46824
a0VRg0000036up0MAA,RV-1807,28972
a0VRg0000036uvTMAQ,RV-1805,108000
a0VRg0000036vzZMAQ,RV-1808,31465
a0VRg0000037ICzMAM,RV-1810,61000
a0VRg0000037IOHMA2,RV-1811,2336500
a0VRg0000037JKLMA2,RV-1812,25945.74
a0VRg0000037K0HMAU,RV-1813,50000
a0VRg0000037K57MAE,RV-1814,29802.46
a0VRg0000037KI1MAM,RV-1815,37000
a0VRg0000037KJdMAM,RV-1816,238200
a0VRg0000037KLFMA2,RV-1817,275200
a0VRg0000037KOTMA2,RV-1818,37000
a0VRg0000037KTJMA2,RV-1819,145400
a0VRg0000037KWXMA2,RV-1820,37000
a0VRg0000037KZlMAM,RV-1821,97600
a0VRg0000037OBxMAM,RV-1822,37000
a0VRg0000037ODZMA2,RV-1823,102300
a0VRg0000037OIPMA2,RV-1824,37000
a0VRg0000037OLdMAM,RV-1825,108100
a0VRg0000037kxFMAQ,RV-1826,102377.33
a0VRg0000037l25MAA,RV-1827,399000
a0VRg0000037nblMAA,RV-1828,300000
a0VRg0000037oZRMAY,RV-1829,37000
a0VRg00000386EcMAI,RV-1833,31051
a0VRg000003883VMAQ,RV-1830,18500
a0VRg00000388BZMAY,RV-1831,140100
a0VRg00000388GPMAY,RV-1832,129960
a0VRg00000388Q5MAI,RV-1834,55000
a0VRg0000038TXlMAM,RV-1835,18000
a0VRg0000038TZNMA2,RV-1836,9500
a0VRg0000038TntMAE,RV-1837,30159.02
a0VRg0000038Tr7MAE,RV-1838,44728
a0VRg0000038UK9MAM,RV-1839,134000
a0VRg0000038ULlMAM,RV-1840,237600
a0VRg0000038r0cMAA,RV-1842,106143.75
a0VRg0000038rILMAY,RV-1841,50000
a0VRg0000038s4jMAA,RV-1843,36950
a0VRg0000038s6LMAQ,RV-1844,108910.17
a0VRg0000038vLxMAI,RV-1845,37000
a0VRg0000039KH7MAM,RV-1846,126912.63
a0VRg0000039KIjMAM,RV-1847,264597.63
a0VRg0000039KNZMA2,RV-1848,132800
a0VRg0000039KQnMAM,RV-1849,131349.4
a0VRg0000039UUzMAM,RV-1850,270500
a0VRg0000039UZpMAM,RV-1851,91658
a0VRg0000039VIzMAM,RV-1852,81770
a0VRg0000039VMDMA2,RV-1853,107448.7
a0VRg0000039VPRMA2,RV-1854,31093
a0VRg0000039oTiMAI,RV-1855,30000
a0VRg0000039qs5MAA,RV-1856,40407
a0VRg0000039qthMAA,RV-1857,186284
a0VRg0000039qvJMAQ,RV-1858,37150
a0VRg0000039qyXMAQ,RV-1859,170000
a0VRg0000039r8DMAQ,RV-1860,28383
a0VRg0000039rHtMAI,RV-1861,139270
a0VRg0000039rJVMAY,RV-1862,145070
a0VRg0000039uPRMAY,RV-1863,37000
a0VRg000003AO2XMAW,RV-1864,30000
a0VRg000003AO8zMAG,RV-1865,232.05
a0VRg000003AOAbMAO,RV-1866,232.15
a0VRg000003AODpMAO,RV-1867,92156.15
a0VRg000003AkHZMA0,RV-1868,37000
a0VRg000003AkavMAC,RV-1869,109921.1
a0VRg000003AknqMAC,RV-1871,26186.56
a0VRg000003AmG9MAK,RV-1870,29262.2
a0VRg000003AmJNMA0,RV-1872,27900
a0VRg000003AmZVMA0,RV-1873,73800
a0VRg000003AmcjMAC,RV-1874,134600
a0VRg000003B5x7MAC,RV-1875,145400
a0VRg000003B60LMAS,RV-1876,125000
a0VRg000003B74TMAS,RV-1877,67000
a0VRg000003B7ndMAC,RV-1878,37000
a0VRg000003B8gTMAS,RV-1879,37000
a0VRg000003B9W5MAK,RV-1880,37000
a0VRg000003B9ZJMA0,RV-1881,61860
a0VRg000003BV6nMAG,RV-1882,37000
a0VRg000003BVRlMAO,RV-1883,29060
a0VRg000003BWSjMAO,RV-1885,102044.8
a0VRg000003BYxYMAW,RV-1887,142815.6
a0VRg000003BZwnMAG,RV-1884,30456.16
a0VRg000003BaCvMAK,RV-1886,1000
a0VRg000003Bw5UMAS,RV-1896,49761.8
a0VRg000003BxvtMAC,RV-1888,122196
a0VRg000003By0jMAC,RV-1889,30159.02
a0VRg000003By2LMAS,RV-1890,66462
a0VRg000003By7BMAS,RV-1891,30017
a0VRg000003By8nMAC,RV-1892,176479.5
a0VRg000003ByLiMAK,RV-1893,39113.12
a0VRg000003Bz1dMAC,RV-1894,135079.36
a0VRg000003Bz3FMAS,RV-1895,42923.88
a0VRg000003Bz6TMAS,RV-1897,37000
a0VRg000003Cse4MAC,RV-1903,26835
a0VRg000003CtDaMAK,RV-1898,41378.7
a0VRg000003CtiCMAS,RV-1900,81021.2
a0VRg000003CuG4MAK,RV-1902,64856.62
a0VRg000003CukfMAC,RV-1899,81021.2
a0VRg000003CusjMAC,RV-1901,206787
a0VRg000003Cvf7MAC,RV-1904,127900
a0VRg000003CvqPMAS,RV-1905,288642.03
a0VRg000003Cw8CMAS,RV-1906,2194499
a0VRg000003DrrEMAS,RV-1910,201312
a0VRg000003DsLpMAK,RV-1907,29402.76
a0VRg000003DsVVMA0,RV-1908,85400
a0VRg000003DsqTMAS,RV-1909,25347.78
a0VRg000003DtPxMAK,RV-1911,143820
a0VRg000003DvhtMAC,RV-1912,59977.5
a0VRg000003E086MAC,RV-1913,46026.24
a0VRg000003E1SMMA0,RV-1914,107190.6
a0VRg000003E3kHMAS,RV-1915,145400
a0VRg000003E3ltMAC,RV-1916,145400
a0VRg000003GQ1gMAG,RV-1918,92391
a0VRg000003GQMfMAO,RV-1917,46799.26
a0VRg000003GUwTMAW,RV-1919,27360
a0VRg000003GV4XMAW,RV-1920,25853.38
a0VRg000003GVZBMA4,RV-1921,84332
a0VRg000003GVnhMAG,RV-1922,99677
a0VRg000003GbczMAC,RV-1923,89016
a0VRg000003Gbl3MAC,RV-1924,220179
a0VRg000003GbwLMAS,RV-1925,173538
a0VRg000003HV7JMAW,RV-1926,29802
a0VRg000003HVAaMAO,RV-1928,99234
a0VRg000003HVFNMA4,RV-1927,50500
a0VRg000003Hai5MAC,RV-1929,37000
a0VRg000003HcGrMAK,RV-1930,38714
a0VRg000003IQVQMA4,RV-1931,49505
a0VRg000003IT3RMAW,RV-1932,261166.12
a0VRg000003IWNwMAO,RV-1935,34375.22
a0VRg000003IXYTMA4,RV-1933,87500
a0VRg000003IXlNMAW,RV-1934,33910
a0VRg000003Ic6nMAC,RV-1936,37000
a0VRg000003Id2qMAC,RV-1937,37000
a0VRg000003Jf49MAC,RV-1938,31000
a0VRg000003JhkKMAS,RV-1942,37000
a0VRg000003Ji0UMAS,RV-1941,41305.16
a0VRg000003JmNNMA0,RV-1939,34336.92
a0VRg000003JmX3MAK,RV-1940,517944.5
a0VRg000003KoJtMAK,RV-1943,3250
a0VRg000003MylTMAS,RV-1945,87500
a0VRg000003N0f8MAC,RV-1948,3213.48
a0VRg000003N2nNMAS,RV-1944,200327
a0VRg000003N33nMAC,RV-1947,36425.28
a0VRg000003N3Q5MAK,RV-1946,29129.28
a0VRg000003N53hMAC,RV-1949,3250
a0VRg000003N9iPMAS,RV-1950,50000
a0VRg000003N9vJMAS,RV-1951,50000
a0VRg000003NA4zMAG,RV-1952,36700
a0VRg000003O2wbMAC,RV-1953,118900
a0VRg000003O4IWMA0,RV-1954,37000
a0VRg000003P6OfMAK,RV-1955,3250
a0VRg000003P6bZMAS,RV-1956,3250
a0VRg000003P7pNMAS,RV-1957,35522.87
a0VRg000003P8tYMAS,RV-1958,36425.28
a0VRg000003P9MXMA0,RV-1959,796290
a0VRg000003PA0rMAG,RV-1960,87500
a0VRg000003PAiPMAW,RV-1961,53000
a0VRg000003PBMjMAO,RV-1962,36880
a0VRg000003PIcqMAG,RV-1963,3250
a0VRg000003PLM5MAO,RV-1964,3250
a0VRg000003PLQvMAO,RV-1965,3250
a0VRg000003PLXNMA4,RV-1966,3250
a0VRg000003PLsLMAW,RV-1967,32874
a0VRg000003PNNtMAO,RV-1968,200000
a0VRg000003QAA8MAO,RV-1970,37123.72
a0VRg000003QCgXMAW,RV-1969,6900.4
a0VRg000003QDuOMAW,RV-1974,69123.94
a0VRg000003QEC5MAO,RV-1971,3220
a0VRg000003QK2zMAG,RV-1972,101876
a0VRg000003QKRBMA4,RV-1973,210725.8
a0VRg000003QOszMAG,RV-1975,3210
a0VRg000003QP5tMAG,RV-1976,1890
a0VRg000003RGa2MAG,RV-1979,68830
a0VRg000003RIyPMAW,RV-1977,12240
a0VRg000003RJphMAG,RV-1981,13060
a0VRg000003RKQjMAO,RV-1978,1201.13
a0VRg000003RLmbMAG,RV-1980,32550
a0VRg000003RMvZMAW,RV-1982,108911
a0VRg000003ROKfMAO,RV-1983,66948
a0VRg000003ROhFMAW,RV-1984,50000
a0VRg000003RX9RMAW,RV-1985,3250
a0VRg000003RXcTMAW,RV-1986,165900
a0VRg000003RZeHMAW,RV-1987,36970
a0VRg000003Ra2TMAS,RV-1988,3250
a0VRg000003Ra8yMAC,RV-1989,3250
a0VRg000003SN9gMAG,RV-1994,3250
a0VRg000003SOqTMAW,RV-1990,3250
a0VRg000003SOyXMAW,RV-1991,3250
a0VRg000003SP8DMAW,RV-1992,3250
a0VRg000003SPHtMAO,RV-1993,37000
a0VRg000003SPLAMA4,RV-2000,28972
a0VRg000003SPRZMA4,RV-1995,180500
a0VRg000003SPzRMAW,RV-1996,29802.46
a0VRg000003SQ4HMAW,RV-1997,399202.44
a0VRg000003SQAjMAO,RV-1998,31051
a0VRg000003SQDxMAO,RV-1999,29115.9
a0VRg000003SQInMAO,RV-2001,29335
a0VRg000003TjPsMAK,RV-2002,37000
a0VRg000003TkiTMAS,RV-2003,155900
a0VRg000003TmNhMAK,RV-2004,32550
a0VRg000003TrlZMAS,RV-2005,3250
a0VRg000003TrtdMAC,RV-2006,50000
a0VRg000003TsphMAC,RV-2008,37000
a0VRg000003Ui0HMAS,RV-2009,3185.42
a0VRg000003UiDEMA0,RV-2010,509970
a0VRg000003UjpBMAS,RV-2011,86112.5
a0VRg000003UlZGMA0,RV-2013,7778.9
a0VRg000003UmNFMA0,RV-2012,210000
a0VRg000003VlnJMAS,RV-2014,3250
a0VRg000003Vm58MAC,RV-2015,28186.56
a0VRg000003VmQ1MAK,RV-2016,30421.1
a0VRg000003VmbJMAS,RV-2017,40309
a0VRg000003VmjNMAS,RV-2018,27900.22
a0VRg000003Vmt3MAC,RV-2019,27734
a0VRg000003VmxtMAC,RV-2020,27982
a0VRg000003VnXNMA0,RV-2021,37000
a0VRg000003WqhkMAC,RV-2024,233600
a0VRg000003WqrQMAS,RV-2022,37150
a0VRg000003WrFcMAK,RV-2027,192465
a0VRg000003WsRlMAK,RV-2023,55000
a0VRg000003WsbRMAS,RV-2025,3250
a0VRg000003WshtMAC,RV-2026,31093
a0VRg000003Wtm1MAC,RV-2028,123890
a0VRg000003WujhMAC,RV-2029,784380.85
a0VRg000003WuyDMAS,RV-2030,60195.88
a0VRg000003XtaKMAS,RV-2036,37000
a0VRg000003XuEbMAK,RV-2031,162200
a0VRg000003XuGDMA0,RV-2032,3250
a0VRg000003XukrMAC,RV-2033,3250
a0VRg000003Xv4EMAS,RV-2035,113000
a0VRg000003XvCHMA0,RV-2034,50000
a0VRg000003Y50RMAS,RV-2039,145792.28
a0VRg000003Y6e0MAC,RV-2041,62814.28
a0VRg000003Y7LVMA0,RV-2037,54550
a0VRg000003Y7RxMAK,RV-2038,44987
a0VRg000003Y7dFMAS,RV-2040,44987
a0VRg000003Y7i5MAC,RV-2042,39726.32
a0VRg000003Y7oXMAS,RV-2043,41384.28
a0VRg000003Y7wbMAC,RV-2044,112677
a0VRg000003Y9WzMAK,RV-2045,84726
a0VRg000003Y9vEMAS,RV-2046,60253.92
a0VRg000003Z5ESMA0,RV-2048,40940.32
a0VRg000003Z5r7MAC,RV-2047,57775.8
a0VRg000003Z6f7MAC,RV-2049,48023.12
a0VRg000003Z6jxMAC,RV-2050,31182.8
a0VRg000003aE9HMAU,RV-2053,47994.98
a0VRg000003aJVUMA2,RV-2057,20650
a0VRg000003aLHAMA2,RV-2051,80000
a0VRg000003aM5DMAU,RV-2061,3250
a0VRg000003aMpuMAE,RV-2055,105834
a0VRg000003aN9LMAU,RV-2058,395855.28
a0VRg000003aNQzMAM,RV-2052,1047630
a0VRg000003aOEzMAM,RV-2054,70866
a0VRg000003aPuDMAU,RV-2056,37000
a0VRg000003aQlUMAU,RV-2059,479086.17
a0VRg000003aTHtMAM,RV-2060,3250
a0VRg000003aTbFMAU,RV-2062,50000
a0VRg000003aTg5MAE,RV-2063,29402.76
a0VRg000003bT4aMAE,RV-2064,72810
a0VRg000003bV37MAE,RV-2065,99590.13
a0VRg000003bWtgMAE,RV-2066,102397.5
a0VRg000003bhgzMAA,RV-2068,99167.8
a0VRg000003cSUeMAM,RV-2070,346316
a0VRg000003cTnIMAU,RV-2072,29060
a0VRg000003cVCLMA2,RV-2069,44703.08
a0VRg000003cVyjMAE,RV-2071,44728
a0VRg000003cWWbMAM,RV-2073,39970
a0VRg000003deboMAA,RV-2074,29235.07
a0VRg000003dgNUMAY,RV-2075,107448.7
a0VRg000003dhEfMAI,RV-2076,67765.4
a0VRg000003efM5MAI,RV-2077,66462
a0VRg000003efNkMAI,RV-2081,338184.8
a0VRg000003efQvMAI,RV-2078,12530
a0VRg000003efXNMAY,RV-2079,29987
a0VRg000003efcGMAQ,RV-2082,37000
a0VRg000003efh3MAA,RV-2080,91308.02
a0VRg000003fm29MAA,RV-2083,50000
a0VRg000003fn1RMAQ,RV-2084,283600
a0VRg000003fnMPMAY,RV-2085,31000
a0VRg000003h7J6MAI,RV-2087,26835
a0VRg000003h8bkMAA,RV-2086,64856.62
a0VRg000003h9SyMAI,RV-2094,3250
a0VRg000003hAiLMAU,RV-2089,34375.22
a0VRg000003hAyTMAU,RV-2090,66858.34
a0VRg000003hBEbMAM,RV-2091,106675.8
a0VRg000003hBkrMAE,RV-2092,44000
a0VRg000003hD0HMAU,RV-2093,107150
a0VRg000003i8BRMAY,RV-2095,55000
a0VRg000003i9U5MAI,RV-2096,46393.12
a0VRg000003i9kDMAQ,RV-2097,36934.19
a0VRg000003iA5BMAU,RV-2098,2489000
a0VRg000003iAWbMAM,RV-2099,35195.2
a0VRg000003iAtBMAU,RV-2100,92548.2
a0VRg000003iB65MAE,RV-2101,85831
a0VRg000003iBELMA2,RV-2103,399202.44
a0VRg000003iBdxMAE,RV-2102,92150
a0VRg000003iD1RMAU,RV-2104,27651
a0VRg000003iDB7MAM,RV-2105,29652.58
a0VRg000003iDHZMA2,RV-2106,29652.38
a0VRg000003iIifMAE,RV-2107,3250
a0VRg000003jC3NMAU,RV-2111,34336.92
a0VRg000003jD2bMAE,RV-2108,3150
a0VRg000003jDPBMA2,RV-2109,99145.2
a0VRg000003jDfJMAU,RV-2110,92391
a0VRg000003jDloMAE,RV-2112,133736.28
a0VRg000003jFFhMAM,RV-2113,133736.28
a0VRg000003jFKXMA2,RV-2114,133736.28
a0VRg000003jFPNMA2,RV-2115,133736.28
a0VRg000003jFqnMAE,RV-2116,25000
a0VRg000003jK7LMAU,RV-2117,17400
a0VRg000003jWJlMAM,RV-2118,18500
a0VRg000003kLJ3MAM,RV-2119,202848.2
a0VRg000003kMDVMA2,RV-2120,200000
a0VRg000003kVlRMAU,RV-2121,99321
a0VRg000003kaoLMAQ,RV-2122,23500
a0VRg000003kkULMAY,RV-2123,40250
a0VRg000003lOzdMAE,RV-2124,85754.1
a0VRg000003lPVtMAM,RV-2125,22744.6
a0VRg000003lQIHMA2,RV-2126,27635
a0VRg000003lQtNMAU,RV-2127,31465
a0VRg000003lS2LMAU,RV-2128,46824
a0VRg000003lapVMAQ,RV-2129,55000
a0VRg000003laxZMAQ,RV-2130,55000
a0VRg000003lb41MAA,RV-2131,45000
a0VRg000003lfArMAI,RV-2132,55000
a0VRg000003mZGKMA2,RV-2133,61924.31
a0VRg000003maFZMAY,RV-2134,42693.4
a0VRg000003malpMAA,RV-2135,36990
a0VRg000003map3MAA,RV-2136,109200
a0VRg000003mby1MAA,RV-2137,102969.2
a0VRg000003nsITMAY,RV-2138,107190.6
a0VRg000003nsrxMAA,RV-2139,111301.5
a0VRg000003nv1pMAA,RV-2140,504588
a0VRg000003nzlNMAQ,RV-2141,27360
a0VRg000003o12PMAQ,RV-2142,17510.62
a0VRg000003o3c5MAA,RV-2143,30000
a0VRg000003oqTAMAY,RV-2144,135700.44
a0VRg000003orPEMAY,RV-2147,90857.5
a0VRg000003ot1BMAQ,RV-2145,33873
a0VRg000003ot9FMAQ,RV-2146,33873
a0VRg000003oujdMAA,RV-2148,95359.5
a0VRg000003oyNRMAY,RV-2149,150000
a0VRg000003pBXcMAM,RV-2150,55000
a0VRg000003q3JRMAY,RV-2151,48319
a0VRg000003q3o5MAA,RV-2152,225962
a0VRg000003q5c1MAA,RV-2153,150000
a0VRg000003q6ArMAI,RV-2154,41258.3
a0VRg000003q6VpMAI,RV-2155,32875
a0VRg000003q75JMAQ,RV-2156,29802
a0VRg000003qJknMAE,RV-2157,201539.2
a0VRg000003rD8iMAE,RV-2158,3250
a0VRg000003rDf6MAE,RV-2167,130200
a0VRg000003rDrsMAE,RV-2163,27360
a0VRg000003rDztMAE,RV-2159,87369.6
a0VRg000003rERMMA2,RV-2162,105062.4
a0VRg000003rEW9MAM,RV-2160,60000
a0VRg000003rEr7MAE,RV-2161,28660
a0VRg000003rI0HMAU,RV-2164,29652.58
a0VRg000003rIMrMAM,RV-2165,21700
a0VRg000003rIxxMAE,RV-2166,40190
a0VRg000003rMqHMAU,RV-2168,37000
a0VRg000003sH3sMAE,RV-2170,30456
a0VRg000003sJ7BMAU,RV-2169,967806
a0VRg000003sLLtMAM,RV-2171,8188.32
a0VRg000003sQVGMA2,RV-2173,4450
a0VRg000003sSbtMAE,RV-2172,287250
a0VRg000003sX25MAE,RV-2174,24066400
a0VRg000003sXq5MAE,RV-2175,37000
a0VRg000003tLdCMAU,RV-2177,22987
a0VRg000003tNVMMA2,RV-2178,68000
a0VRg000003tNezMAE,RV-2176,6457.84
a0VRg000003tSeiMAE,RV-2181,31465
a0VRg000003tT1FMAU,RV-2179,83154.01
a0VRg000003tTHNMA2,RV-2180,478525
a0VRg000003tTxJMAU,RV-2182,46824
a0VRg000003tU8bMAE,RV-2183,66948
a0VRg000003tUweMAE,RV-2184,45350
a0VRg000003tVHZMA2,RV-2185,3250
a0VRg000003um9uMAA,RV-2187,28950
a0VRg000003unKTMAY,RV-2186,452865
a0VRg000003uourMAA,RV-2188,62091
a0VRg000003usVRMAY,RV-2189,37000
a0VRg000003usYfMAI,RV-2190,37000
a0VRg000003voeHMAQ,RV-2191,135860
a0VRg000003vpAXMAY,RV-2192,113274
a0VRg000003vqUnMAI,RV-2193,48459.6
a0VRg000003vrNdMAI,RV-2194,69133.94
a0VRg000003vraXMAQ,RV-2195,29115.9
a0VRg000003vrp3MAA,RV-2196,31051
a0VRg000003w0FdMAI,RV-2197,6313
a0VRg000003ws4jMAA,RV-2198,43070
a0VRg000003wsKrMAI,RV-2199,29802.46
a0VRg000003wseDMAQ,RV-2200,44728
a0VRg000003wtDhMAI,RV-2201,60800
a0VRg000003y2urMAA,RV-2202,217464
a0VRg000003y32wMAA,RV-2205,28972
a0VRg000003y34XMAQ,RV-2203,46643
a0VRg000003y3ZBMAY,RV-2204,103026
a0VRg000003y6nBMAQ,RV-2206,427795.32
a0VRg000003yD8jMAE,RV-2207,37000
a0VRg000003yGzUMAU,RV-2208,37000
a0VRg000003z7kPMAQ,RV-2209,103127.5
a0VRg000003z8IHMAY,RV-2210,27859.78
a0VRg000003zAnAMAU,RV-2211,100000
a0VRg0000040BpBMAU,RV-2212,101876
a0VRg0000040CjdMAE,RV-2213,151789
a0VRg0000040DMLMA2,RV-2214,100000
a0VRg0000041agjMAA,RV-2217,6313
a0VRg0000041awnMAA,RV-2215,40785.54
a0VRg0000041bODMAY,RV-2216,30421
a0VRg0000041cXEMAY,RV-2218,12185
a0VRg0000041k05MAA,RV-2220,37000
a0VRg0000041k6XMAQ,RV-2221,37000
a0VRg0000041kT7MAI,RV-2222,54000
a0VRg0000042WhUMAU,RV-2223,44307.68
a0VRg0000042aOTMAY,RV-2224,18500
a0VRg0000042cjdMAA,RV-2225,150000
a0VRg0000042dCiMAI,RV-2227,46861.4
a0VRg0000042dKjMAI,RV-2226,179460
a0VRg0000042g0xMAA,RV-2229,92000
a0VRg0000042pSLMAY,RV-2228,131200
a0VRg0000042qEjMAI,RV-2230,184550
a0VRg0000042qufMAA,RV-2231,260950
a0VRg0000042r9BMAQ,RV-2232,30159.02
a0VRg0000042rp7MAA,RV-2233,28186.56
a0VRg0000042sy5MAA,RV-2234,67510.62
a0VRg0000042tAzMAI,RV-2235,225752.2
a0VRg0000043gQDMAY,RV-2236,29235.07
a0VRg0000043ghxMAA,RV-2237,56140
a0VRg0000043hcSMAQ,RV-2239,19918
a0VRg0000043hnhMAA,RV-2238,179344.5
a0VRg0000044asDMAQ,RV-2240,103655
a0VRg0000044bA0MAI,RV-2241,40754.3
a0VRg0000044bY9MAI,RV-2242,436800
a0VRg0000044eB6MAI,RV-2243,110936
a0VRg0000044k6nMAA,RV-2244,247728
a0VRg0000044kZpMAI,RV-2245,111928
a0VRg0000044l9MMAQ,RV-2246,37000
a0VRg0000044lsTMAQ,RV-2247,30456.16
a0VRg0000044lyvMAA,RV-2248,30
a0VRg0000044mzpMAA,RV-2249,35456.24
a0VRg0000045Z7hMAE,RV-2250,22350
a0VRg0000045ZFoMAM,RV-2252,443000
a0VRg0000045ZpFMAU,RV-2251,25270
a0VRg0000045aADMAY,RV-2253,516000
a0VRg0000045bO1MAI,RV-2254,83970
a0VRg0000046DptMAE,RV-2255,85000
a0VRg0000046E1EMAU,RV-2258,29060
a0VRg0000046E4PMAU,RV-2256,93141.6
a0VRg0000046ENlMAM,RV-2257,31093
a0VRg0000046FYLMA2,RV-2259,97910.78
a0VRg0000046H0jMAE,RV-2262,29402.76
a0VRg0000046HdNMAU,RV-2260,103470
a0VRg0000046HqHMAU,RV-2261,29987
a0VRg0000046KeUMAU,RV-2263,135170
a0VRg0000049dB7MAI,RV-2264,27900.22
a0VRg0000049dRFMAY,RV-2265,3250
a0VRg0000049dcXMAQ,RV-2266,43800
a0VRg0000049eGrMAI,RV-2267,87667
a0VRg0000049fb7MAA,RV-2268,49521.55
a0VRg0000049hLBMAY,RV-2269,51850
a0VRg0000049i4LMAQ,RV-2270,133100
a0VRg000004AqsfMAC,RV-2271,28316.32
a0VRg000004BmJxMAK,RV-2272,194569.86
a0VRg000004Cq0XMAS,RV-2273,98858.5
a0VRg000004CqLVMA0,RV-2274,29262
a0VRg000004Cw2jMAC,RV-2275,29802
a0VRg000004EJuvMAG,RV-2276,3030
a0VRg000004EKFtMAO,RV-2277,92200
a0VRg000004EO6bMAG,RV-2278,162900
a0VRg000004FBKDMA4,RV-2279,342603.8
a0VRg000004FD5tMAG,RV-2280,27360
a0VRg000004FDSTMA4,RV-2281,28972
a0VRg000004FSUjMAO,RV-2282,37000
a0VRg000004GBbVMAW,RV-2283,82953.6
a0VRg000004GBrdMAG,RV-2284,45673.2
a0VRg000004GKtLMAW,RV-2285,2066006
a0VRg000004HFjYMAW,RV-2286,26265.6
a0VRg000004HNiiMAG,RV-2287,691140
a0VRg000004HT89MAG,RV-2288,3001.86
a0VRg000004HTPtMAO,RV-2289,101131.8
a0VRg000004HUqbMAG,RV-2290,92020
a0VRg000004HVJdMAO,RV-2291,89907.8
a0VRg000004HVujMAG,RV-2292,65349.3
a0VRg000004IHg7MAG,RV-2293,92124.65
a0VRg000004IPfBMAW,RV-2294,30159.02
a0VRg000004IPs5MAG,RV-2295,28660
a0VRg000004IQOLMA4,RV-2296,45673.2
a0VRg000004JBvAMAW,RV-2298,74430
a0VRg000004JCJJMA4,RV-2297,37000
a0VRg000004JCj7MAG,RV-2299,178200
a0VRg000004JD2TMAW,RV-2300,177820
a0VRg000004JDC9MAO,RV-2301,45673.2
a0VRg000004JFx7MAG,RV-2302,34899
a0VRg000004JH1FMAW,RV-2303,256145.1
a0VRg000004JJB7MAO,RV-2304,37000
a0VRg000004KSHBMA4,RV-2305,218590.85
a0VRg000004KUZ7MAO,RV-2306,174150
a0VRg000004KWsfMAG,RV-2307,31311.3
a0VRg000004LPxBMAW,RV-2308,32874
a0VRg000004MONxMAO,RV-2309,1038075
a0VRg000004MQ9dMAG,RV-2310,45673.2
a0VRg000004MQWDMA4,RV-2311,46824
a0VRg000004MQrBMAW,RV-2312,31465
a0VRg000004MRSHMA4,RV-2313,29652.58
a0VRg000004MSbFMAW,RV-2314,45169
a0VRg000004NW05MAG,RV-2315,35000
a0VRg000004NW9lMAG,RV-2316,184260
a0VRg000004NWMfMAO,RV-2317,29115.9
a0VRg000004NWXxMAO,RV-2318,62000
a0VRg000004OWSfMAO,RV-2319,105081.2
a0VRg000004PZ3VMAW,RV-2320,27651
a0VRg000004PZRhMAO,RV-2321,27000
a0VRg000004QvI5MAK,RV-2322,146102
a0VRg000004QziHMAS,RV-2323,146102
a0VRg000004R1CDMA0,RV-2324,20000
a0VRg000004R39BMAS,RV-2325,70000
a0VRg000004R3dpMAC,RV-2326,434000
a0VRg000004R45FMAS,RV-2327,29100
a0VRg000004RluzMAC,RV-2328,45790
a0VRg000004RmFxMAK,RV-2329,50000
a0VRg000004RmSrMAK,RV-2330,22186.56
a0VRg000004Sn57MAC,RV-2331,81400
a0VRg000004SqJ7MAK,RV-2332,91750
a0VRg000004Ssw1MAC,RV-2333,106600
a0VRg000004St7JMAS,RV-2334,17595
a0VRg000004StNRMA0,RV-2335,585398
a0VRg000004StwvMAC,RV-2336,74784
a0VRg000004SucrMAC,RV-2337,99090
a0VRg000004SvHBMA0,RV-2338,27900.22
a0VRg000004SwBdMAK,RV-2339,29335
a0VRg000004TU24MAG,RV-2340,29402.76
a0VRg000004TUejMAG,RV-2341,107448.7
a0VRg000004TVZBMA4,RV-2342,91279.3
a0VRg000004UBN7MAO,RV-2343,17786.99
